Issue Key,Issue Type,Status,Resolved,Has '变更' Label,Team Parent,Team Child,Created
CVTB-258805,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T16:45:41.000+0800
CVTB-258804,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T16:41:01.000+0800
CVTB-258800,运维任务,开发测试执行中,False,False,B端中后台,LiteCRM,2025-04-21T16:02:22.000+0800
CVTB-258799,运维任务,开发测试执行中,False,False,其他项目,4in1,2025-04-21T16:01:04.000+0800
CVTB-258798,任务,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:58:54.000+0800
CVTB-258797,任务,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:58:33.000+0800
CVTB-258796,任务,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:56:25.000+0800
CVTB-258795,任务,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:55:23.000+0800
CVTB-258794,BA工作任务,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:53:19.000+0800
CVTB-258793,BA工作任务,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:52:10.000+0800
CVTB-258792,故事,开发测试执行中,False,False,B端中后台,LiteCRM,2025-04-21T15:49:49.000+0800
CVTB-258791,故事,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:47:45.000+0800
CVTB-258790,故事,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:46:54.000+0800
CVTB-258788,故事,To Do 待办,False,False,B端中后台,LiteCRM,2025-04-21T15:45:23.000+0800
CVTB-258787,故事,开发测试执行中,False,False,B端中后台,LiteCRM,2025-04-21T15:45:02.000+0800
CVTB-258786,故事,开发测试执行中,False,False,B端中后台,LiteCRM,2025-04-21T15:41:35.000+0800
CVTB-258785,BA工作任务,开发测试执行中,False,False,其他项目,4in1,2025-04-21T15:13:13.000+0800
CVTB-258784,BA工作任务,开发测试执行中,False,False,B端中后台,LiteCRM,2025-04-21T15:08:10.000+0800
CVTB-258783,BA工作任务,开发测试执行中,False,False,B端中后台,LiteCRM,2025-04-21T15:07:39.000+0800
CVTB-258782,任务,To Do 待办,False,False,其他项目,4in1,2025-04-21T15:05:23.000+0800
CVTB-258781,技术需求Enabler,To Do 待办,False,False,其他项目,4in1,2025-04-21T15:01:37.000+0800
CVTB-258780,技术需求Enabler,To Do 待办,False,False,其他项目,4in1,2025-04-21T14:55:57.000+0800
CVTB-258778,BA工作任务,开发测试执行中,False,False,其他项目,4in1,2025-04-21T14:46:04.000+0800
CVTB-258777,BA工作任务,开发测试执行中,False,False,其他项目,4in1,2025-04-21T14:45:01.000+0800
CVTB-258776,故事,To Do 待办,False,False,其他项目,4in1,2025-04-21T14:41:46.000+0800
CVTB-258775,技术需求Enabler,开发测试执行中,False,False,其他项目,经销商呼叫中心 DCC,2025-04-21T14:26:23.000+0800
CVTB-258774,技术需求Enabler,开发测试执行中,False,False,其他项目,4in1,2025-04-21T14:20:08.000+0800
CVTB-258773,技术需求Enabler,开发测试执行中,False,False,其他项目,4in1,2025-04-21T14:19:23.000+0800
CVTB-258772,任务,开发测试执行中,False,False,其他项目,经销商呼叫中心 DCC,2025-04-21T14:15:40.000+0800
CVTB-258771,故事,To Do 待办,False,False,其他项目,经销商呼叫中心 DCC,2025-04-21T14:04:42.000+0800
CVTB-258769,故事,To Do 待办,False,False,其他项目,经销商呼叫中心 DCC,2025-04-21T14:00:26.000+0800
CVTB-258767,故事,开发测试执行中,False,False,其他项目,经销商呼叫中心 DCC,2025-04-21T13:52:13.000+0800
CVTB-258766,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T13:41:37.000+0800
CVTB-258765,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T13:39:32.000+0800
CVTB-258764,BA工作任务,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-21T13:37:42.000+0800
CVTB-258763,BA工作任务,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-21T13:33:45.000+0800
CVTB-258762,BA工作任务,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-21T13:31:46.000+0800
CVTB-258761,BA工作任务,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-21T13:28:10.000+0800
CVTB-258760,故事,开发测试执行中,False,False,其他项目,4in1,2025-04-21T11:58:30.000+0800
CVTB-258759,技术需求Enabler,开发测试执行中,False,False,其他项目,4in1,2025-04-21T11:52:18.000+0800
CVTB-258758,运维任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T11:48:34.000+0800
CVTB-258755,BA工作任务,开发测试执行中,False,False,其他项目,4in1,2025-04-21T11:40:45.000+0800
CVTB-258754,BA工作任务,开发测试执行中,False,False,其他项目,4in1,2025-04-21T11:37:52.000+0800
CVTB-258753,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-21T11:35:47.000+0800
CVTB-258752,BA工作任务,To Do 待办,False,False,其他项目,4in1,2025-04-21T11:35:43.000+0800
CVTB-258749,BA工作任务,To Do 待办,False,False,其他项目,4in1,2025-04-21T11:30:09.000+0800
CVTB-258204,任务,任务完成 Done,False,False,B端中后台,售后（DTCC）,2025-04-14T15:17:58.000+0800
CVTB-258198,故事,任务完成 Done,False,False,B端中后台,售后（DTCC）,2025-04-14T13:54:27.000+0800
CVTB-257965,测试QA工作任务,任务完成 Done,True,False,B端中后台,售后（DTCC）,2025-04-11T14:00:37.000+0800
CVTB-257964,测试QA工作任务,任务完成 Done,True,False,B端中后台,售后（DTCC）,2025-04-11T13:59:19.000+0800
CVTB-257963,测试QA工作任务,任务完成 Done,True,False,B端中后台,售后（DTCC）,2025-04-11T13:53:28.000+0800
CVTB-257962,测试QA工作任务,任务完成 Done,True,False,B端中后台,售后（DTCC）,2025-04-11T13:50:08.000+0800
CVTB-257961,测试QA工作任务,任务完成 Done,True,False,B端中后台,售后（DTCC）,2025-04-11T13:45:08.000+0800
CVTB-257946,BA工作任务,任务完成 Done,True,False,B端中后台,售后（DTCC）,2025-04-10T19:12:29.000+0800
CVTB-257657,任务,开发测试执行中,False,False,B端中后台,NewbieLTO&OTD,2025-04-10T16:54:20.000+0800
CVTB-257653,BA工作任务,任务完成 Done,True,False,B端中后台,售后（DTCC）,2025-04-10T16:27:01.000+0800
CVTB-257645,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-10T10:18:55.000+0800
CVTB-257509,故事,开发测试执行中,False,False,其他项目,经销商呼叫中心 DCC,2025-04-08T15:43:28.000+0800
CVTB-257487,任务,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-08T15:11:17.000+0800
CVTB-257485,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-08T14:58:42.000+0800
CVTB-257483,故事,开发测试执行中,False,False,B端中后台,NewbieLTO&OTD,2025-04-08T14:46:55.000+0800
CVTB-257430,技术需求Enabler,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-08T11:45:37.000+0800
CVTB-257381,故事,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-04-08T09:56:24.000+0800
CVTB-257339,测试QA工作任务,开发测试执行中,False,False,B端中后台,LiteCRM,2025-04-07T20:16:37.000+0800
CVTB-257331,故事,任务完成 Done,False,False,B端中后台,售后（DTCC）,2025-04-07T20:06:48.000+0800
CVTB-257330,故事,To Do 待办,False,False,B端中后台,售后（DTCC）,2025-04-07T20:05:52.000+0800
CVTB-257265,测试QA工作任务,开发测试执行中,False,False,B端中后台,售后（DTCC）,2025-04-07T14:53:20.000+0800
CVTB-256091,技术需求Enabler,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-03-25T14:15:15.000+0800
CVTB-254472,技术需求Enabler,To Do 待办,False,False,B端中后台,NewbieLTO&OTD,2025-03-17T17:31:31.000+0800
CVTB-252252,BA工作任务,任务完成 Done,False,False,B端中后台,售后（DTCC）,2025-02-27T16:02:15.000+0800
CVN-11351,技术需求Enabler,To Do 待办,False,False,其他项目,NBMS,2025-04-22T11:27:51.000+0800
CVN-11349,技术需求Enabler,To Do 待办,False,False,其他项目,NBMS,2025-04-22T11:08:02.000+0800
CVN-11307,BA工作任务,任务完成 Done,True,False,其他项目,NBMS,2025-04-21T11:08:01.000+0800
CVN-11306,任务,任务完成 Done,True,False,其他项目,NBMS,2025-04-21T11:05:39.000+0800
CVN-11303,任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T13:23:28.000+0800
CVN-11300,任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T12:13:38.000+0800
CVN-11299,测试QA工作任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T12:00:10.000+0800
CVN-11298,运维任务,开发测试执行中,False,False,其他项目,NBMS,2025-04-18T11:50:06.000+0800
CVN-11297,BA工作任务,开发测试执行中,False,False,其他项目,NBMS,2025-04-18T11:47:35.000+0800
CVN-11296,任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T11:45:55.000+0800
CVN-11295,BA工作任务,任务完成 Done,True,False,其他项目,NBMS,2025-04-18T11:24:57.000+0800
CVN-11293,BA工作任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T11:21:21.000+0800
CVN-11292,BA工作任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T11:19:42.000+0800
CVN-11291,BA工作任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T11:18:14.000+0800
CVN-11290,BA工作任务,任务完成 Done,True,False,其他项目,NBMS,2025-04-18T11:16:11.000+0800
CVN-11289,任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T11:14:12.000+0800
CVN-11288,运维任务,开发测试执行中,False,False,其他项目,NBMS,2025-04-18T10:34:17.000+0800
CVN-11287,测试QA工作任务,To Do 待办,False,False,其他项目,NBMS,2025-04-18T10:25:14.000+0800
CVN-11286,故事,To Do 待办,False,False,其他项目,NBMS,2025-04-18T10:23:37.000+0800
CVN-11285,BA工作任务,任务完成 Done,True,False,其他项目,NBMS,2025-04-18T10:20:28.000+0800
CVN-11282,故事,To Do 待办,False,False,其他项目,NBMS,2025-04-18T10:14:09.000+0800
CVN-11281,故事,To Do 待办,False,False,其他项目,NBMS,2025-04-18T10:09:34.000+0800
CVN-11280,故事,To Do 待办,False,False,其他项目,NBMS,2025-04-18T09:56:20.000+0800
CVN-11279,故事,开发测试执行中,False,False,其他项目,NBMS,2025-04-18T09:55:35.000+0800
CVN-10210,故事,Story SIT测试完成,True,False,其他项目,NBMS,2025-04-06T14:19:19.000+0800
CVN-10209,故事,To Do 待办,False,False,其他项目,NBMS,2025-04-06T14:15:00.000+0800
CVN-10206,技术需求Enabler,开发测试执行中,False,False,其他项目,NBMS,2025-04-03T17:13:42.000+0800
CVMAS-126835,BA工作任务,To Do 待办,False,False,C端平台,移动活动&用户运营团队,2025-04-22T18:52:49.000+0800
CVMAS-126834,BA工作任务,To Do 待办,False,False,C端平台,移动活动&用户运营团队,2025-04-22T18:50:38.000+0800
CVMAS-126833,BA工作任务,开发测试执行中,False,False,C端平台,移动活动,2025-04-22T18:49:18.000+0800
CVMAS-126812,技术需求Enabler,To Do 待办,False,False,C端平台,移动用户运营,2025-04-22T17:15:17.000+0800
CVMAS-126779,任务,To Do 待办,False,False,C端平台,移动销售购车,2025-04-22T10:56:03.000+0800
CVMAS-126777,技术需求Enabler,To Do 待办,False,False,C端平台,移动销售购车,2025-04-22T10:28:26.000+0800
CVMAS-126776,技术需求Enabler,To Do 待办,False,False,C端平台,移动销售购车,2025-04-22T10:28:04.000+0800
CVMAS-126765,测试QA工作任务,To Do 待办,False,False,C端平台,移动用户运营,2025-04-22T09:45:34.000+0800
CVMAS-126754,任务,To Do 待办,False,False,C端平台,移动活动&用户运营团队,2025-04-22T09:09:50.000+0800
CVMAS-126741,运维任务,To Do 待办,False,False,C端平台,移动用户运营,2025-04-22T09:07:20.000+0800
CVMAS-126728,运维任务,开发测试执行中,False,False,C端平台,移动活动,2025-04-22T09:06:29.000+0800
CVMAS-126726,测试QA工作任务,开发测试执行中,False,False,C端平台,移动销售购车,2025-04-21T20:05:40.000+0800
CVMAS-126721,故事,开发测试执行中,False,False,C端平台,移动基础&商城,2025-04-21T18:31:43.000+0800
CVMAS-126720,BA工作任务,To Do 待办,False,False,C端平台,移动基础&商城,2025-04-21T18:18:18.000+0800
CVMAS-126719,BA工作任务,To Do 待办,False,False,C端平台,移动基础&商城,2025-04-21T18:18:03.000+0800
CVMAS-126718,测试QA工作任务,任务完成 Done,True,False,C端平台,移动活动,2025-04-21T18:14:10.000+0800
CVMAS-126706,故事,Funnel 需求漏斗,False,False,C端平台,移动基础&商城,2025-04-21T17:35:04.000+0800
CVMAS-126697,故事,Waiting for test 待测试,False,False,C端平台,移动充电售后,2025-04-21T17:09:27.000+0800
CVMAS-126694,故事,Funnel 需求漏斗,False,False,C端平台,移动活动&用户运营团队,2025-04-21T16:52:29.000+0800
CVMAS-126691,故事,Funnel 需求漏斗,False,False,C端平台,移动活动,2025-04-21T16:29:47.000+0800
CVMAS-126689,技术需求Enabler,To Do 待办,False,False,C端平台,移动销售购车,2025-04-21T16:05:09.000+0800
CVMAS-126688,技术需求Enabler,To Do 待办,False,False,C端平台,移动销售购车,2025-04-21T16:04:24.000+0800
CVMAS-126687,技术需求Enabler,To Do 待办,False,False,C端平台,移动销售购车,2025-04-21T16:03:37.000+0800
CVMAS-126686,测试QA工作任务,开发测试执行中,False,False,C端平台,亚太车控团队,2025-04-21T15:57:11.000+0800
CVMAS-126685,测试QA工作任务,To Do 待办,False,False,C端平台,亚太车控团队,2025-04-21T15:55:01.000+0800
CVMAS-126683,故事,Funnel 需求漏斗,False,False,C端平台,移动基础&商城,2025-04-21T15:31:08.000+0800
CVMAS-126661,故事,Funnel 需求漏斗,False,False,C端平台,移动基础&商城,2025-04-21T13:55:25.000+0800
CVMAS-126654,故事,To Do 待办,False,False,C端平台,移动销售购车,2025-04-21T13:49:15.000+0800
CVMAS-126651,BA工作任务,To Do 待办,False,False,C端平台,移动充电售后,2025-04-21T13:40:07.000+0800
CVMAS-126650,BA工作任务,To Do 待办,False,False,C端平台,移动充电售后,2025-04-21T13:39:49.000+0800
CVMAS-126649,BA工作任务,To Do 待办,False,False,C端平台,移动充电售后,2025-04-21T13:39:24.000+0800
CVMAS-126645,故事,开发测试执行中,False,False,C端平台,亚太车控团队,2025-04-21T13:18:33.000+0800
CVMAS-126644,故事,Funnel 需求漏斗,False,False,C端平台,亚太车控团队,2025-04-21T13:18:03.000+0800
CVMAS-126643,故事,开发测试执行中,False,False,C端平台,亚太车控团队,2025-04-21T13:16:52.000+0800
CVMAS-126642,故事,Funnel 需求漏斗,False,False,C端平台,亚太车控团队,2025-04-21T13:15:42.000+0800
CVMAS-126641,故事,Funnel 需求漏斗,False,False,C端平台,亚太车控团队,2025-04-21T13:04:43.000+0800
CVMAS-126640,故事,开发测试执行中,False,False,C端平台,亚太车控团队,2025-04-21T13:04:39.000+0800
CVMAS-126639,故事,Waiting for test 待测试,False,False,C端平台,亚太车控团队,2025-04-21T13:04:31.000+0800
CVMAS-126638,故事,任务完成 Done,False,False,C端平台,亚太车控团队,2025-04-21T13:04:08.000+0800
CVMAS-126637,故事,开发测试执行中,False,False,C端平台,亚太车控团队,2025-04-21T13:03:43.000+0800
CVMAS-126636,故事,开发测试执行中,False,False,C端平台,亚太车控团队,2025-04-21T13:03:08.000+0800
CVMAS-126635,故事,任务完成 Done,False,False,C端平台,移动活动,2025-04-21T11:47:05.000+0800
CVMAS-126631,测试QA工作任务,To Do 待办,False,False,C端平台,移动活动,2025-04-21T11:38:27.000+0800
CVMAS-126630,运维任务,开发测试执行中,False,False,C端平台,移动充电售后,2025-04-21T11:37:21.000+0800
CVMAS-126629,运维任务,To Do 待办,False,False,C端平台,移动销售购车,2025-04-21T11:30:31.000+0800
CVMAS-126624,故事,To Do 待办,False,False,C端平台,移动销售购车,2025-04-21T11:23:38.000+0800
CVMAS-126622,故事,Funnel 需求漏斗,False,False,C端平台,移动基础&商城,2025-04-21T11:21:21.000+0800
CVMAS-126621,故事,Funnel 需求漏斗,False,False,C端平台,移动基础&商城,2025-04-21T11:20:45.000+0800
CVMAS-126619,技术需求Enabler,To Do 待办,False,False,C端平台,移动销售购车,2025-04-21T11:10:29.000+0800
CVMAS-126618,技术需求Enabler,To Do 待办,False,False,C端平台,移动充电售后,2025-04-21T11:09:48.000+0800
CVMAS-126617,故事,开发测试执行中,False,False,C端平台,移动基础&商城,2025-04-21T11:08:25.000+0800
CVMAS-126515,测试QA工作任务,开发测试执行中,False,False,C端平台,移动销售购车,2025-04-21T10:41:39.000+0800
CVMAS-126514,BA工作任务,开发测试执行中,False,False,C端平台,移动销售购车,2025-04-21T10:40:38.000+0800
CVMAS-126503,故事,To Do 待办,False,False,C端平台,移动基础&商城,2025-04-21T10:31:15.000+0800
CVMAS-126502,故事,To Do 待办,False,False,C端平台,移动基础&商城,2025-04-21T10:26:58.000+0800
CVMAS-126501,故事,To Do 待办,False,False,C端平台,移动基础&商城,2025-04-21T10:24:18.000+0800
